,order,Date,Price,Open,High,Low,Change %,volatility
306,476,"Mar 06, 2018",106.12,106.2,106.47,105.84,-0.08%,0.3217550912331668
307,475,"Mar 07, 2018",106.08,106.12,106.22,105.44,-0.04%,0.361342975905396
308,474,"Mar 08, 2018",106.2,106.06,106.31,105.88,0.11%,0.28061888645026184
309,473,"Mar 09, 2018",106.8,106.25,107.06,106.16,0.56%,0.46653005119075375
310,472,"Mar 12, 2018",106.42,106.81,106.97,106.31,-0.36%,0.20125555579069582
311,471,"Mar 13, 2018",106.58,106.42,107.31,106.25,0.15%,0.3450495399050035
312,470,"Mar 14, 2018",106.33,106.56,106.75,106.05,-0.23%,0.4159380116147074
313,469,"Mar 15, 2018",106.34,106.33,106.42,105.78,0.01%,0.70756502928022
314,468,"Mar 16, 2018",106.02,106.34,106.39,105.61,-0.30%,0.5991690130620694
315,467,"Mar 19, 2018",106.09,105.95,106.31,105.67,0.07%,0.6851094910609178
316,466,"Mar 20, 2018",106.53,106.08,106.61,105.92,0.41%,0.9887873684587077
317,465,"Mar 21, 2018",106.06,106.53,106.64,105.88,-0.44%,0.7188228177998812
318,464,"Mar 22, 2018",105.28,106.06,106.09,105.25,-0.74%,0.8132163675153503
319,463,"Mar 23, 2018",104.74,105.29,105.36,104.64,-0.51%,1.2424007716142933
320,462,"Mar 26, 2018",105.41,104.73,105.49,104.56,0.64%,0.8466335948476492
321,461,"Mar 27, 2018",105.34,105.41,105.92,105.33,-0.07%,1.0381232817229598
322,460,"Mar 28, 2018",106.86,105.33,107.02,105.31,1.44%,0.47473684952336764
323,459,"Mar 29, 2018",106.43,106.85,106.93,106.25,-0.40%,0.452215448287875
324,458,"Mar 30, 2018",106.28,106.42,106.55,106.11,-0.14%,0.5490553436290911
325,457,"Apr 02, 2018",105.89,106.25,106.45,105.66,-0.37%,0.9512786887519973
326,456,"Apr 03, 2018",106.61,105.89,106.67,105.69,0.68%,0.37753703775439673
327,455,"Apr 04, 2018",106.78,106.61,106.85,105.98,0.16%,0.32861660444703983
328,454,"Apr 05, 2018",107.38,106.77,107.5,106.71,0.56%,0.3426235335038661
329,453,"Apr 06, 2018",106.93,107.39,107.47,106.78,-0.42%,0.24384242323255692
330,452,"Apr 09, 2018",106.77,106.92,107.22,106.61,-0.15%,0.35272205941704543
331,451,"Apr 10, 2018",107.2,106.81,107.41,106.61,0.40%,0.17469559041662983
332,450,"Apr 11, 2018",106.8,107.2,107.25,106.64,-0.37%,0.3924773766879178
333,449,"Apr 12, 2018",107.33,106.8,107.44,106.69,0.50%,0.1881624273353218
334,448,"Apr 13, 2018",107.34,107.33,107.78,107.19,0.01%,0.5184645035711366
335,447,"Apr 16, 2018",107.11,107.38,107.62,107.03,-0.21%,0.8569198574444067
336,446,"Apr 17, 2018",107.0,107.12,107.22,106.86,-0.10%,1.2607720595699194
337,445,"Apr 18, 2018",107.23,106.98,107.39,106.98,0.21%,1.3215467809699801
338,444,"Apr 19, 2018",107.38,107.23,107.53,107.17,0.14%,1.345035516847148
339,443,"Apr 20, 2018",107.67,107.38,107.86,107.36,0.27%,1.2567124135460184
340,442,"Apr 23, 2018",108.71,107.63,108.76,107.63,0.97%,0.5711613202117426
341,441,"Apr 24, 2018",108.82,108.7,109.2,108.54,0.10%,0.6051022402086558
342,440,"Apr 25, 2018",109.42,108.81,109.47,108.8,0.55%,0.26306814736937584
343,439,"Apr 26, 2018",109.31,109.42,109.47,109.06,-0.10%,0.28968680033420363
344,438,"Apr 27, 2018",109.05,109.31,109.55,108.97,-0.24%,0.40785252577703496
345,437,"Apr 30, 2018",109.33,109.0,109.45,109.0,0.26%,0.2905607696180581
346,436,"May 01, 2018",109.86,109.34,109.89,109.23,0.48%,0.5044058444734971
347,435,"May 02, 2018",109.84,109.86,110.03,109.58,-0.02%,0.5141341630222
348,434,"May 03, 2018",109.19,109.83,109.89,108.94,-0.59%,0.2225631965129637
349,433,"May 04, 2018",109.12,109.19,109.28,108.64,-0.06%,0.31654967029131226
350,432,"May 07, 2018",109.09,109.12,109.41,108.75,-0.03%,0.5509858590551288
351,431,"May 08, 2018",109.12,109.08,109.36,108.83,0.03%,0.6892863831454885
352,430,"May 09, 2018",109.75,109.11,109.83,108.97,0.58%,0.4963591836672203
353,429,"May 10, 2018",109.39,109.75,110.03,109.31,-0.33%,0.8284200958983876
354,428,"May 11, 2018",109.39,109.41,109.58,109.14,0.00%,1.0095693857805308
355,427,"May 14, 2018",109.66,109.39,109.67,109.2,0.25%,0.9055102319412766
356,426,"May 15, 2018",110.35,109.66,110.46,109.65,0.63%,0.37623596056430697
357,425,"May 16, 2018",110.39,110.34,110.41,110.02,0.04%,0.5269472096411459
358,424,"May 17, 2018",110.77,110.39,110.86,110.06,0.34%,0.7467711200810531
359,423,"May 18, 2018",110.75,110.78,111.08,110.61,-0.02%,0.8656002960374777
360,422,"May 21, 2018",111.06,110.72,111.41,110.72,0.28%,1.3175440772772895
361,421,"May 22, 2018",110.89,111.06,111.19,110.8,-0.15%,1.3706684183447453
362,420,"May 23, 2018",110.08,110.9,110.93,109.54,-0.73%,0.8599775737705943
363,419,"May 24, 2018",109.25,110.08,110.11,108.95,-0.75%,0.2830560151259942
364,418,"May 25, 2018",109.39,109.25,109.75,109.11,0.13%,0.3693350017361243
365,417,"May 28, 2018",109.42,109.56,109.83,109.23,0.03%,0.4022389425784448
366,416,"May 29, 2018",108.77,109.42,109.47,108.11,-0.59%,0.7559796477101772
367,415,"May 30, 2018",108.91,108.75,109.08,108.33,0.13%,0.7138885140914607
368,414,"May 31, 2018",108.82,108.9,109.01,108.38,-0.08%,0.8221675290655364
369,413,"Jun 01, 2018",109.55,108.81,109.75,108.72,0.67%,0.3022382984127106
370,412,"Jun 04, 2018",109.81,109.5,109.86,109.38,0.24%,0.2627432680789797
371,411,"Jun 05, 2018",109.8,109.83,110.02,109.47,-0.01%,0.3248006027898532
372,410,"Jun 06, 2018",110.17,109.8,110.28,109.78,0.34%,0.3271816831532411
373,409,"Jun 07, 2018",109.7,110.19,110.22,109.48,-0.43%,0.5774783172552601
374,408,"Jun 08, 2018",109.55,109.71,109.87,109.19,-0.14%,0.7687112433618505
375,407,"Jun 11, 2018",110.03,109.47,110.12,109.22,0.44%,0.3855129337275538
376,406,"Jun 12, 2018",110.38,110.03,110.5,109.98,0.32%,0.18115988632446123
377,405,"Jun 13, 2018",110.34,110.38,110.86,110.26,-0.04%,0.2250134095365945
378,404,"Jun 14, 2018",110.63,110.33,110.7,109.9,0.26%,0.3801815211934
379,403,"Jun 15, 2018",110.67,110.62,110.92,110.39,0.04%,0.5081250938045048
380,402,"Jun 18, 2018",110.55,110.67,110.75,110.3,-0.11%,0.45203844207605387
381,401,"Jun 19, 2018",110.06,110.56,110.58,109.55,-0.44%,0.16111333695828275
382,400,"Jun 20, 2018",110.36,110.06,110.45,109.85,0.27%,0.294156994745751
383,399,"Jun 21, 2018",110.0,110.36,110.77,109.83,-0.33%,0.3135845995302945
384,398,"Jun 22, 2018",109.97,109.98,110.22,109.79,-0.03%,0.45592779793123495
385,397,"Jun 25, 2018",109.78,109.92,110.03,109.36,-0.17%,0.64644555510403
386,396,"Jun 26, 2018",110.06,109.75,110.22,109.36,0.26%,0.45506282748475524
387,395,"Jun 27, 2018",110.26,110.06,110.49,109.68,0.18%,0.327632720264617
388,394,"Jun 28, 2018",110.5,110.25,110.66,109.97,0.22%,0.15655996502246206
389,393,"Jun 29, 2018",110.68,110.49,110.95,110.39,0.16%,0.14375193135759176
390,392,"Jul 02, 2018",110.89,110.67,111.06,110.48,0.19%,0.24998236281310357
391,391,"Jul 03, 2018",110.59,110.91,111.14,110.5,-0.27%,0.5197615648141726
392,390,"Jul 04, 2018",110.47,110.61,110.64,110.28,-0.11%,0.9192425236974153
393,389,"Jul 05, 2018",110.62,110.47,110.72,110.3,0.14%,1.0275429968530227
394,388,"Jul 06, 2018",110.46,110.62,110.79,110.36,-0.14%,1.2966195803450251
395,387,"Jul 09, 2018",110.85,110.5,110.91,110.31,0.35%,1.2217601504033073
396,386,"Jul 10, 2018",111.0,110.86,111.36,110.8,0.14%,1.27519877800648
397,385,"Jul 11, 2018",112.02,110.98,112.19,110.77,0.92%,0.49245392339365884
398,384,"Jul 12, 2018",112.56,112.02,112.64,111.91,0.48%,0.42695451911698246
399,383,"Jul 13, 2018",112.38,112.56,112.81,112.28,-0.16%,0.5325770197674776
400,382,"Jul 16, 2018",112.3,112.36,112.56,112.19,-0.07%,0.6378006730378208
401,381,"Jul 17, 2018",112.87,112.29,112.94,112.22,0.51%,1.1122175396487708
402,380,"Jul 18, 2018",112.86,112.89,113.16,112.72,-0.01%,1.234234248620891
403,379,"Jul 19, 2018",112.47,112.86,113.17,112.06,-0.35%,1.054296061393551
404,378,"Jul 20, 2018",111.41,112.46,112.63,111.39,-0.94%,0.24555625708711737
405,377,"Jul 23, 2018",111.34,111.5,111.56,110.75,-0.06%,0.2671901343747724
406,376,"Jul 24, 2018",111.2,111.35,111.52,110.96,-0.13%,0.30881951142317876
407,375,"Jul 25, 2018",110.97,111.2,111.39,110.66,-0.21%,0.4750859344603618
408,374,"Jul 26, 2018",111.22,110.97,111.25,110.58,0.23%,0.3282707474110527
409,373,"Jul 27, 2018",111.05,111.22,111.25,110.8,-0.15%,0.4422391914592686
410,372,"Jul 30, 2018",111.07,111.04,111.17,110.89,0.02%,0.4416878939931499
411,371,"Jul 31, 2018",111.88,111.05,111.97,110.78,0.73%,0.4426865390432501
412,370,"Aug 01, 2018",111.72,111.88,112.16,111.39,-0.14%,0.3957406989182635
413,369,"Aug 02, 2018",111.66,111.7,111.75,111.31,-0.05%,0.42879556297865784
414,368,"Aug 03, 2018",111.27,111.66,111.83,111.08,-0.35%,0.2529891960136844
415,367,"Aug 06, 2018",111.41,111.19,111.53,111.14,0.13%,0.3459740101101958
416,366,"Aug 07, 2018",111.39,111.41,111.48,111.0,-0.02%,0.39640514530827836
417,365,"Aug 08, 2018",110.98,111.39,111.44,110.83,-0.37%,0.139384238007541
418,364,"Aug 09, 2018",111.08,110.98,111.19,110.69,0.09%,0.2700541857501721
419,363,"Aug 10, 2018",110.94,111.09,111.18,110.5,-0.13%,0.3543204001528724
420,362,"Aug 13, 2018",110.73,110.94,110.95,110.12,-0.19%,0.31943915657415417
421,361,"Aug 14, 2018",111.16,110.69,111.33,110.59,0.39%,0.5837235918200818
422,360,"Aug 15, 2018",110.75,111.14,111.44,110.42,-0.37%,0.35412338069150395
423,359,"Aug 16, 2018",110.89,110.75,111.12,110.47,0.13%,0.4248290685611847
424,358,"Aug 17, 2018",110.5,110.89,111.06,110.31,-0.35%,0.45040243033952293
425,357,"Aug 20, 2018",110.07,110.52,110.69,110.02,-0.39%,0.8002209547314044
426,356,"Aug 21, 2018",110.31,110.06,110.56,109.78,0.22%,0.7742340154025985
427,355,"Aug 22, 2018",110.56,110.3,110.62,110.03,0.23%,0.5992178753636702
428,354,"Aug 23, 2018",111.3,110.55,111.33,110.52,0.67%,0.20720600323537783
429,353,"Aug 24, 2018",111.23,111.28,111.5,111.11,-0.06%,0.19778836644790102
430,352,"Aug 27, 2018",111.08,111.25,111.36,110.92,-0.13%,0.24268670081569682
431,351,"Aug 28, 2018",111.19,111.08,111.36,110.95,0.10%,0.23850647161597324
432,350,"Aug 29, 2018",111.67,111.2,111.84,111.11,0.43%,0.4946115478316745
433,349,"Aug 30, 2018",110.98,111.69,111.78,110.95,-0.62%,0.26378232417200204
434,348,"Aug 31, 2018",111.04,110.99,111.15,110.68,0.05%,0.24114603456404549
435,347,"Sep 03, 2018",111.08,111.08,111.19,110.85,0.04%,0.29731692304682966
436,346,"Sep 04, 2018",111.45,111.06,111.55,110.91,0.33%,0.3053521580526642
437,345,"Sep 05, 2018",111.53,111.45,111.76,111.37,0.07%,0.3729026622671767
438,344,"Sep 06, 2018",110.75,111.53,111.55,110.53,-0.70%,0.7153238005478315
439,343,"Sep 07, 2018",111.08,110.77,111.27,110.39,0.30%,0.5481197133557378
440,342,"Sep 10, 2018",111.12,110.97,111.25,110.86,0.04%,0.6693518383180929
441,341,"Sep 11, 2018",111.64,111.12,111.66,111.06,0.47%,0.39477778041465506
442,340,"Sep 12, 2018",111.27,111.64,111.66,111.12,-0.33%,0.766553859849481
443,339,"Sep 13, 2018",111.92,111.25,112.0,111.14,0.58%,0.35758955356241356
444,338,"Sep 14, 2018",112.06,111.92,112.17,111.75,0.13%,0.3715219355624761
445,337,"Sep 17, 2018",111.84,111.95,112.14,111.75,-0.20%,0.6469799336873605
446,336,"Sep 18, 2018",112.36,111.86,112.39,111.67,0.46%,0.29821047455464933
447,335,"Sep 19, 2018",112.28,112.36,112.45,112.17,-0.07%,0.5113956971840239
448,334,"Sep 20, 2018",112.5,112.28,112.59,112.03,0.20%,0.5382629321502482
449,333,"Sep 21, 2018",112.58,112.48,112.89,112.42,0.07%,0.6626048591843645
450,332,"Sep 24, 2018",112.81,112.58,112.84,112.28,0.20%,0.5901932912642521
451,331,"Sep 25, 2018",112.97,112.8,112.97,112.72,0.14%,0.7152460272163096
452,330,"Sep 26, 2018",112.73,112.97,113.14,112.62,-0.21%,0.9659350004740955
453,329,"Sep 27, 2018",113.38,112.75,113.47,112.55,0.58%,0.49462250459728563
454,328,"Sep 28, 2018",113.69,113.38,113.72,113.31,0.27%,0.33646686359853845
455,327,"Oct 01, 2018",113.92,113.69,114.08,113.67,0.20%,0.4563159574273806
456,326,"Oct 02, 2018",113.67,113.92,114.02,113.51,-0.22%,0.6174941229474428
457,325,"Oct 03, 2018",114.53,113.64,114.55,113.52,0.76%,1.3137149354538178
458,324,"Oct 04, 2018",113.92,114.55,114.56,113.64,-0.53%,1.0579328294587382
459,323,"Oct 05, 2018",113.72,113.9,114.11,113.55,-0.18%,1.1213583067166932
460,322,"Oct 08, 2018",113.23,113.69,113.94,112.81,-0.43%,0.8330560720617556
461,321,"Oct 09, 2018",112.95,113.22,113.41,112.88,-0.25%,0.6321494510909483
462,320,"Oct 10, 2018",112.28,112.95,113.28,112.23,-0.59%,0.21669976951543451
463,319,"Oct 11, 2018",112.17,112.27,112.53,111.83,-0.10%,0.2463705183991673
464,318,"Oct 12, 2018",112.2,112.17,112.5,111.89,0.03%,0.31973959206153363
465,317,"Oct 15, 2018",111.78,112.11,112.27,111.62,-0.37%,0.6120944883775438
466,316,"Oct 16, 2018",112.25,111.77,112.33,111.72,0.42%,0.2664533359835432
467,315,"Oct 17, 2018",112.65,112.26,112.68,111.99,0.36%,0.2379835521861685
468,314,"Oct 18, 2018",112.19,112.64,112.73,111.97,-0.41%,0.2893980411244207
469,313,"Oct 19, 2018",112.55,112.21,112.65,112.12,0.32%,0.26654820079964375
470,312,"Oct 22, 2018",112.83,112.5,112.91,112.36,0.25%,0.44461083559212633
471,311,"Oct 23, 2018",112.44,112.83,112.86,111.94,-0.35%,0.3344289519203704
472,310,"Oct 24, 2018",112.26,112.43,112.75,112.09,-0.16%,0.41583191008171055
473,309,"Oct 25, 2018",112.42,112.25,112.69,111.83,0.14%,0.4356969035472693
474,308,"Oct 26, 2018",111.91,112.39,112.45,111.38,-0.45%,0.8698222953116298
475,307,"Oct 29, 2018",112.38,111.92,112.56,111.78,0.42%,0.6188237128369464
476,306,"Oct 30, 2018",113.09,112.38,113.11,112.28,0.63%,0.2357582839920302
477,305,"Oct 31, 2018",112.94,113.13,113.39,112.8,-0.13%,0.4769338621478899
478,304,"Nov 01, 2018",112.72,112.94,113.0,112.61,-0.19%,0.7233356315894578
479,303,"Nov 02, 2018",113.2,112.72,113.33,112.58,0.43%,0.43534044196517563
480,302,"Nov 05, 2018",113.19,113.19,113.34,113.06,-0.01%,0.48832358614364846
481,301,"Nov 06, 2018",113.44,113.2,113.5,113.11,0.22%,0.31005854746863637
482,300,"Nov 07, 2018",113.53,113.44,113.83,112.94,0.08%,0.24902353140923122
483,299,"Nov 08, 2018",114.06,113.52,114.08,113.47,0.47%,0.47459331510894326
484,298,"Nov 09, 2018",113.83,114.06,114.09,113.64,-0.20%,0.5449450776738091
485,297,"Nov 12, 2018",113.83,113.83,114.2,113.66,0.00%,0.6487255650500566
486,296,"Nov 13, 2018",113.81,113.83,114.15,113.57,-0.02%,0.6831929657765021
487,295,"Nov 14, 2018",113.62,113.81,114.02,113.3,-0.17%,0.5993915100856021
488,294,"Nov 15, 2018",113.64,113.62,113.72,113.11,0.02%,0.6553026537474818
489,293,"Nov 16, 2018",112.83,113.64,113.66,112.64,-0.71%,0.28689729328494407
490,292,"Nov 19, 2018",112.56,112.83,112.89,112.42,-0.24%,0.595010738794022
491,291,"Nov 20, 2018",112.77,112.56,112.84,112.31,0.19%,0.5491271608497167
492,290,"Nov 21, 2018",113.06,112.77,113.14,112.61,0.26%,0.3954270521521057
493,289,"Nov 22, 2018",112.94,113.05,113.14,112.86,-0.11%,0.5034596433442607
494,288,"Nov 23, 2018",112.95,112.94,113.02,112.64,0.01%,0.5514595177880148
495,287,"Nov 26, 2018",113.59,112.94,113.64,112.86,0.57%,0.2852883858670482
496,286,"Nov 27, 2018",113.78,113.58,113.85,113.41,0.17%,0.4141583715538188
497,285,"Nov 28, 2018",113.69,113.78,114.03,113.44,-0.08%,0.4943816767488912
498,284,"Nov 29, 2018",113.48,113.69,113.69,113.19,-0.18%,0.45042929960386774
499,283,"Nov 30, 2018",113.47,113.5,113.72,113.33,-0.01%,0.4467715468630131
500,282,"Dec 03, 2018",113.67,113.47,113.86,113.38,0.18%,0.5848212713870382
501,281,"Dec 04, 2018",112.78,113.66,113.67,112.58,-0.78%,0.35441938606181744
502,280,"Dec 05, 2018",113.19,112.77,113.25,112.64,0.36%,0.2901650861829673
503,279,"Dec 06, 2018",112.67,113.19,113.22,112.22,-0.46%,0.561564957161969
504,278,"Dec 07, 2018",112.73,112.67,112.94,112.55,0.05%,0.5176729708046063
505,277,"Dec 10, 2018",113.34,112.7,113.38,112.25,0.54%,0.335937124864351
506,276,"Dec 11, 2018",113.39,113.33,113.47,113.0,0.04%,0.46617561028376603
507,275,"Dec 12, 2018",113.28,113.39,113.53,113.14,-0.10%,0.7858055253987979
508,274,"Dec 13, 2018",113.64,113.28,113.72,113.2,0.32%,1.2761672245034872
509,273,"Dec 14, 2018",113.39,113.64,113.69,113.22,-0.22%,1.4789512610517812
510,272,"Dec 17, 2018",112.83,113.32,113.53,112.68,-0.49%,1.396292162957224
511,271,"Dec 18, 2018",112.53,112.83,112.88,112.25,-0.27%,1.258488355254417
512,270,"Dec 19, 2018",112.48,112.52,112.66,112.09,-0.04%,1.3200946514814922
513,269,"Dec 20, 2018",111.28,112.47,112.61,110.81,-1.07%,0.5660375728892814
514,268,"Dec 21, 2018",111.22,111.3,111.47,110.94,-0.05%,0.7687860623307201
515,267,"Dec 24, 2018",110.45,110.95,111.21,110.27,-0.69%,0.5387080137554656
516,266,"Dec 25, 2018",110.28,110.44,110.47,110.0,-0.15%,0.7228632376832367
517,265,"Dec 26, 2018",111.36,110.31,111.42,110.14,0.98%,1.7610160682084626
518,264,"Dec 27, 2018",111.0,111.38,111.39,110.45,-0.32%,1.731491755904834
519,263,"Dec 28, 2018",110.28,110.97,111.06,110.14,-0.65%,1.3305671093485425
520,262,"Dec 31, 2018",109.58,110.44,110.48,109.55,-0.63%,0.8920527628616907
521,261,"Jan 01, 2019",109.72,109.57,109.79,109.57,0.13%,1.1251192168136048
522,260,"Jan 02, 2019",108.88,109.67,109.73,108.71,-0.77%,0.5315642566662381
523,259,"Jan 03, 2019",107.67,108.89,108.92,104.97,-1.11%,0.752519792193698
524,258,"Jan 04, 2019",108.53,107.67,108.59,107.51,0.80%,0.20784909340656751
525,257,"Jan 07, 2019",108.72,108.55,108.75,108.03,0.18%,0.29648199891990645
526,256,"Jan 08, 2019",108.75,108.72,109.09,108.44,0.03%,0.3376281832730103
527,255,"Jan 09, 2019",108.17,108.75,109.0,107.97,-0.53%,0.5467233179241896
528,254,"Jan 10, 2019",108.42,108.16,108.52,107.77,0.23%,0.6150595780266169
529,253,"Jan 11, 2019",108.55,108.43,108.6,108.14,0.12%,0.6692029406288187
530,252,"Jan 14, 2019",108.17,108.47,108.56,107.97,-0.35%,1.0215595897232652
531,251,"Jan 15, 2019",108.67,108.16,108.77,108.13,0.46%,0.7044664498185221
532,250,"Jan 16, 2019",109.09,108.69,109.2,108.38,0.39%,0.42174134494505056
533,249,"Jan 17, 2019",109.24,109.09,109.4,108.68,0.14%,0.3249034595967896
534,248,"Jan 18, 2019",109.78,109.27,109.89,109.06,0.49%,0.23182940012203138
535,247,"Jan 21, 2019",109.67,109.75,109.77,109.47,-0.10%,0.18197407531790769
536,246,"Jan 22, 2019",109.38,109.67,109.7,109.14,-0.26%,0.17885431312762626
537,245,"Jan 23, 2019",109.6,109.37,110.0,109.32,0.20%,0.3359668384508621
538,244,"Jan 24, 2019",109.64,109.58,109.81,109.42,0.04%,0.3645533685602037
539,243,"Jan 25, 2019",109.55,109.64,109.97,109.45,-0.08%,0.3271467399958194
540,242,"Jan 28, 2019",109.36,109.53,109.61,109.16,-0.17%,0.3478198190122823
541,241,"Jan 29, 2019",109.39,109.36,109.55,109.14,0.03%,0.3976635022131296
542,240,"Jan 30, 2019",109.03,109.39,109.75,108.81,-0.33%,0.6353076863450027
543,239,"Jan 31, 2019",108.88,109.04,109.08,108.49,-0.14%,0.804290921429178
544,238,"Feb 01, 2019",109.5,108.89,109.58,108.72,0.57%,0.4251797671237172
545,237,"Feb 04, 2019",109.89,109.5,110.16,109.43,0.36%,0.2736495016769157
546,236,"Feb 05, 2019",109.97,109.89,110.03,109.78,0.07%,0.4309674420946453
547,235,"Feb 06, 2019",109.97,109.97,110.06,109.55,0.00%,0.4652505513739617
548,234,"Feb 07, 2019",109.81,109.97,110.09,109.61,-0.15%,0.6081025780820151
549,233,"Feb 08, 2019",109.73,109.81,109.91,109.64,-0.07%,0.7343644664841783
550,232,"Feb 11, 2019",110.38,109.83,110.47,109.69,0.59%,0.250225300098821
551,231,"Feb 12, 2019",110.48,110.36,110.64,110.33,0.09%,0.2306144285673712
552,230,"Feb 13, 2019",111.0,110.5,111.06,110.42,0.47%,0.3263912401802097
553,229,"Feb 14, 2019",110.48,111.01,111.13,110.45,-0.47%,0.17989325592280556
554,228,"Feb 15, 2019",110.5,110.48,110.66,110.25,0.02%,0.2532320104911001
555,227,"Feb 18, 2019",110.62,110.45,110.67,110.39,0.11%,0.17559070658704162
556,226,"Feb 19, 2019",110.62,110.61,110.83,110.45,0.00%,0.21838024872383938
557,225,"Feb 20, 2019",110.86,110.63,110.95,110.52,0.22%,0.23457959521060961
558,224,"Feb 21, 2019",110.7,110.86,110.89,110.58,-0.14%,0.5062633294284271
559,223,"Feb 22, 2019",110.69,110.69,110.92,110.56,-0.01%,0.6269900012998885
560,222,"Feb 25, 2019",111.06,110.67,111.23,110.56,0.33%,0.5102031798840712
561,221,"Feb 26, 2019",110.58,111.06,111.09,110.42,-0.43%,0.9126301109336294
562,220,"Feb 27, 2019",111.0,110.58,111.08,110.36,0.38%,0.6180112640384989
563,219,"Feb 28, 2019",111.39,111.0,111.5,110.66,0.35%,0.32070331052275247
564,218,"Mar 01, 2019",111.92,111.39,112.08,111.33,0.48%,0.37637568540488686
565,217,"Mar 04, 2019",111.75,111.77,112.02,111.64,-0.15%,0.3093587315222934
566,216,"Mar 05, 2019",111.89,111.72,112.12,111.7,0.13%,0.465404620566204
567,215,"Mar 06, 2019",111.77,111.89,111.94,111.61,-0.11%,0.3777596970266565
568,214,"Mar 07, 2019",111.59,111.77,111.86,111.48,-0.16%,0.25996819198640087
569,213,"Mar 08, 2019",111.17,111.58,111.66,110.78,-0.38%,0.2384766848129527
570,212,"Mar 11, 2019",111.2,111.14,111.31,110.88,0.03%,0.22909602882836108
571,211,"Mar 12, 2019",111.36,111.2,111.47,111.11,0.14%,0.26965299780954954
572,210,"Mar 13, 2019",111.17,111.36,111.47,111.0,-0.17%,0.3159143811879187
573,209,"Mar 14, 2019",111.72,111.16,111.84,111.14,0.49%,0.7854717134799958
574,208,"Mar 15, 2019",111.47,111.7,111.91,111.39,-0.22%,0.8099086321074027
575,207,"Mar 18, 2019",111.42,111.45,111.62,111.28,-0.04%,0.8216530420972467
576,206,"Mar 19, 2019",111.39,111.44,111.48,111.16,-0.03%,0.8532372379610826
577,205,"Mar 20, 2019",110.69,111.41,111.69,110.53,-0.63%,0.36770259588677295
578,204,"Mar 21, 2019",110.81,110.72,110.97,110.3,0.11%,0.4370909612513723
579,203,"Mar 22, 2019",109.92,110.81,110.91,109.75,-0.80%,0.7177002862741562
580,202,"Mar 25, 2019",109.97,109.86,110.25,109.72,0.05%,0.8258837203141521
581,201,"Mar 26, 2019",110.64,109.97,110.69,109.94,0.61%,0.45357869981939003
582,200,"Mar 27, 2019",110.52,110.64,110.7,110.22,-0.11%,0.6610006896925243
583,199,"Mar 28, 2019",110.64,110.52,110.83,110.03,0.11%,0.6830194154923107
584,198,"Mar 29, 2019",110.86,110.62,110.95,110.53,0.20%,0.5552904116165448
585,197,"Apr 01, 2019",111.36,110.81,111.45,110.81,0.45%,0.1893092187751606
586,196,"Apr 02, 2019",111.33,111.34,111.47,111.25,-0.03%,0.22845043009090762
587,195,"Apr 03, 2019",111.48,111.33,111.58,111.2,0.13%,0.23042415369115685
588,194,"Apr 04, 2019",111.67,111.48,111.69,111.33,0.17%,0.31618914181616725
589,193,"Apr 05, 2019",111.73,111.64,111.81,111.58,0.05%,0.35452076112661723
590,192,"Apr 08, 2019",111.48,111.72,111.8,111.28,-0.22%,0.37734368713332345
591,191,"Apr 09, 2019",111.14,111.49,111.59,110.98,-0.30%,0.633087209121582
592,190,"Apr 10, 2019",111.02,111.14,111.28,110.84,-0.11%,0.7916550267046033
593,189,"Apr 11, 2019",111.67,111.03,111.7,110.91,0.59%,0.2776036536222793
594,188,"Apr 12, 2019",112.03,111.66,112.09,111.58,0.32%,0.053980465662302426
595,187,"Apr 15, 2019",112.03,112.0,112.09,111.88,0.00%,0.07876166622043825
596,186,"Apr 16, 2019",112.0,112.05,112.06,111.84,-0.03%,0.08941317432817265
597,185,"Apr 17, 2019",112.06,112.03,112.17,111.92,0.05%,0.1770036939201887
598,184,"Apr 18, 2019",111.97,112.06,112.08,111.77,-0.08%,0.19011478428408857
599,183,"Apr 19, 2019",111.92,111.97,112.01,111.88,-0.04%,0.1976682684076008
600,182,"Apr 22, 2019",111.94,111.93,111.99,111.85,0.02%,0.2704989189596281
601,181,"Apr 23, 2019",111.86,111.94,112.03,111.64,-0.07%,0.28130283847878235
602,180,"Apr 24, 2019",112.19,111.86,112.41,111.69,0.30%,0.548096962115666
603,179,"Apr 25, 2019",111.64,112.19,112.25,111.39,-0.49%,0.21643797949743668
604,178,"Apr 26, 2019",111.59,111.64,112.03,111.42,-0.04%,0.33234851546923716
605,177,"Apr 29, 2019",111.64,111.61,111.91,111.53,0.04%,0.5939616499498535
606,176,"Apr 30, 2019",111.42,111.66,111.7,111.23,-0.20%,0.6437771600359526
607,175,"May 01, 2019",111.39,111.44,111.62,111.05,-0.03%,0.8354558187287326
608,174,"May 02, 2019",111.52,111.39,111.67,111.36,0.12%,1.0669655182253532
609,173,"May 03, 2019",111.11,111.52,111.69,111.06,-0.37%,0.9788370020730887
610,172,"May 06, 2019",110.78,110.62,110.99,110.28,-0.30%,0.8361184766094434
611,171,"May 07, 2019",110.25,110.78,110.86,110.17,-0.48%,0.49497555191445675
612,170,"May 08, 2019",110.11,110.25,110.31,109.89,-0.13%,0.40240650316686727
613,169,"May 09, 2019",109.76,110.1,110.13,109.47,-0.32%,0.21743527372437205
614,168,"May 10, 2019",109.94,109.75,110.05,109.47,0.16%,0.28113240570860976
